Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
4/26/2023 14:09:31	0.00	0.03	0.00	0.02	0.00	0.00	0.00	0.00	0.06	100.00	0.00	22.77	0	35	0	1	0	0	0	0	35	116.88	0.62	0.53	0.93	0.91	1.51	-0.22	0.98	23.70	25.20
4/26/2023 14:09:34	0.00	0.03	0.00	0.02	0.00	0.00	0.00	0.00	0.05	100.00	0.00	22.80	0	29	0	1	0	0	0	0	30	116.71	0.65	0.48	0.96	0.91	1.45	-0.21	0.98	23.71	25.25
4/26/2023 14:09:37	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.01	0.01	100.00	-0.00	22.77	0	11	0	0	0	0	0	0	11	117.03	0.60	0.36	0.82	1.02	1.44	-0.23	0.98	23.71	25.22
4/26/2023 14:09:40	0.00	0.02	0.00	0.02	0.00	0.00	0.00	0.00	0.03	100.00	-0.00	22.77	0	18	0	0	0	0	0	0	19	116.82	0.56	0.47	0.91	0.91	1.43	-0.18	0.98	23.71	25.22
4/26/2023 14:09:43	0.00	0.03	0.00	0.02	0.00	0.00	0.00	0.00	0.05	100.00	0.01	22.78	0	29	0	1	0	0	0	0	29	117.01	0.64	0.47	0.87	0.89	1.56	-0.24	0.98	23.71	25.20
4/26/2023 14:09:46	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.05	100.00	-0.00	22.78	0	0	0	2	0	0	0	0	2	116.99	0.70	0.51	0.82	0.82	1.53	-0.13	0.98	23.70	25.16
4/26/2023 14:09:49	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.03	100.00	-0.00	22.80	0	22	0	0	0	0	0	0	22	117.01	0.53	0.55	0.84	0.92	1.47	-0.25	0.98	23.72	25.22
4/26/2023 14:09:52	0.00	0.02	0.00	0.01	0.00	0.00	0.00	0.00	0.03	100.00	0.00	22.78	0	17	0	0	0	0	0	0	17	117.07	0.59	0.51	0.85	0.78	1.48	-0.21	0.98	23.71	25.22
4/26/2023 14:09:55	0.01	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.08	100.00	-0.01	22.78	5	0	0	2	0	0	0	0	7	117.00	0.55	0.50	0.84	0.94	1.60	0.01	0.98	23.71	25.17
4/26/2023 14:09:58	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.04	100.00	-0.00	22.77	0	3	0	1	0	0	0	0	4	116.91	0.61	0.50	0.88	0.87	1.44	-0.16	0.98	23.71	25.17
4/26/2023 14:21:56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	100.00	0.00	22.78	0	0	0	0	0	0	0	0	0	113.19	0.58	0.46	0.60	0.96	1.35	-0.22	0.98	23.71	25.22
4/26/2023 14:21:59	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.01	100.00	-0.00	22.80	0	0	0	0	0	0	0	0	0	112.92	0.52	0.46	0.67	0.85	1.48	-0.20	0.98	23.74	25.23
4/26/2023 14:22:02	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.02	100.00	-0.00	22.79	9	0	0	0	0	0	0	0	9	112.75	0.53	0.37	0.75	1.06	1.18	-0.01	0.98	23.71	25.22
4/26/2023 14:22:05	0.03	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.05	100.00	-0.00	22.78	18	0	5	0	0	0	0	0	23	112.88	0.53	0.35	0.71	0.92	1.38	-0.03	0.98	23.72	25.20
4/26/2023 14:22:08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100.00	-0.00	22.79	0	0	0	0	0	0	0	0	0	113.09	0.56	0.33	0.63	0.91	1.42	-0.26	0.98	23.71	25.20
4/26/2023 14:22:11	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.02	100.00	-0.00	22.78	0	0	7	0	0	0	0	0	7	113.10	0.53	0.33	0.72	0.84	1.41	-0.11	0.98	23.71	25.19
4/26/2023 14:22:14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	100.00	-0.00	22.81	0	0	0	0	0	0	0	0	0	113.14	0.53	0.49	0.58	1.01	1.34	-0.15	0.98	23.74	25.23
4/26/2023 14:22:17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	100.00	-0.00	22.80	0	0	0	0	0	0	0	0	0	112.89	0.60	0.44	0.70	1.02	1.34	-0.17	0.98	23.72	25.23
4/26/2023 14:22:20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	100.00	-0.00	22.79	0	0	0	0	0	0	0	0	0	112.94	0.55	0.33	0.61	0.99	1.37	-0.15	0.98	23.73	25.17
