Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
7/11/2023 14:57:03	0.00	0.05	0.00	0.06	0.00	0.00	0.00	0.04	0.11	100.00	0.00	22.20	0	46	0	2	0	0	0	0	48	131.86	0.71	0.54	0.92	1.60	1.76	0.00	0.96	22.50	22.19
7/11/2023 14:57:07	0.00	0.11	0.00	0.06	0.00	0.00	0.00	0.04	0.17	100.00	-0.01	22.20	0	105	0	2	0	0	0	0	107	131.81	0.72	0.40	1.15	1.59	1.92	0.11	0.96	22.54	22.23
7/11/2023 14:57:10	0.00	0.08	0.00	0.03	0.00	0.00	0.00	0.04	0.11	100.00	-0.00	22.20	0	82	0	1	0	0	0	0	83	132.08	0.73	0.45	1.10	1.59	1.68	0.02	0.96	22.54	22.19
7/11/2023 14:57:13	0.01	0.10	0.00	0.01	0.00	0.00	0.00	0.04	0.12	100.00	0.00	22.20	3	105	0	0	0	0	0	0	108	132.03	0.54	0.47	1.04	1.59	1.86	0.05	0.96	22.56	22.17
7/11/2023 14:57:15	0.00	0.08	0.00	0.07	0.00	0.00	0.00	0.04	0.16	100.00	-0.01	22.20	0	84	0	2	0	0	0	0	86	132.16	0.68	0.58	1.14	1.60	1.82	0.14	0.96	22.58	22.28
7/11/2023 14:57:18	0.00	0.06	0.00	0.05	0.00	0.00	0.00	0.05	0.10	100.00	0.00	22.21	0	59	0	1	0	0	0	0	60	132.19	0.62	0.46	0.94	1.68	1.82	0.09	0.96	22.62	22.32
7/11/2023 14:57:22	0.00	0.08	0.00	0.05	0.00	0.00	0.00	0.04	0.13	100.00	0.00	22.20	0	80	0	1	0	0	0	0	81	131.88	0.77	0.56	1.01	1.60	1.82	-0.07	0.96	22.63	22.28
7/11/2023 14:57:25	0.00	0.12	0.00	0.03	0.00	0.00	0.00	0.04	0.15	100.00	-0.00	22.20	0	120	0	1	0	0	0	0	121	131.85	0.71	0.54	1.18	1.64	1.82	0.01	0.96	22.63	22.25
7/11/2023 14:57:28	0.00	0.13	0.00	0.09	0.00	0.00	0.00	0.03	0.22	100.00	0.00	22.20	0	128	0	3	0	0	0	0	130	132.10	0.72	0.56	1.25	1.61	2.03	0.16	0.96	22.63	22.26
7/11/2023 14:57:30	0.06	0.11	0.00	0.00	0.00	0.00	0.00	0.04	0.17	100.00	0.00	22.20	33	106	0	0	0	0	0	0	139	132.03	0.52	0.58	1.17	1.62	1.74	0.13	0.96	22.66	22.26
7/11/2023 14:58:41	4.47	0.00	3.07	0.07	0.00	0.00	0.00	0.73	7.61	100.00	0.00	22.25	2367	0	1383	2	0	0	0	0	3753	123.78	8.06	2.06	5.82	31.99	7.34	24.00	0.96	22.96	22.44
7/11/2023 14:58:45	4.55	0.00	2.99	0.11	0.00	0.00	0.00	0.75	7.66	100.00	0.00	22.23	2412	0	1348	3	0	0	0	0	3763	123.96	8.05	2.09	6.01	32.29	7.33	24.09	0.96	22.96	22.47
7/11/2023 14:58:47	4.70	0.00	2.85	0.16	0.00	0.00	0.00	0.74	7.72	100.00	-0.00	22.22	2492	0	1283	5	0	0	0	0	3780	123.66	7.94	2.03	5.96	32.14	7.46	24.06	0.96	22.96	22.47
7/11/2023 14:58:50	4.48	0.00	3.11	0.05	0.00	0.00	0.00	0.75	7.64	100.00	0.00	22.23	2373	0	1400	2	0	0	0	0	3775	123.64	8.11	2.00	5.97	32.26	7.29	24.12	0.96	22.97	22.45
7/11/2023 14:58:53	4.59	0.00	3.09	0.05	0.00	0.00	0.00	0.73	7.74	100.00	0.00	22.23	2435	0	1389	2	0	0	0	0	3826	123.72	8.08	2.13	5.91	32.27	7.34	24.29	0.96	22.99	22.44
7/11/2023 14:58:56	4.84	0.00	2.80	0.15	0.00	0.00	0.00	0.73	7.79	100.00	-0.00	22.26	2563	0	1258	5	0	0	0	0	3825	124.08	7.86	2.07	5.86	32.13	7.50	24.17	0.96	23.03	22.47
7/11/2023 14:59:00	4.76	0.00	2.94	0.08	0.00	0.00	0.00	0.71	7.77	100.00	0.01	22.23	2521	0	1322	2	0	0	0	0	3845	123.97	7.91	2.05	5.91	31.97	7.36	24.17	0.96	23.01	22.41
7/11/2023 14:59:03	4.73	0.00	2.83	0.16	0.00	0.00	0.00	0.73	7.73	100.00	-0.00	22.23	2510	0	1272	5	0	0	0	0	3786	123.75	7.90	2.07	5.98	32.06	7.43	24.04	0.96	23.01	22.50
7/11/2023 14:59:05	4.51	0.00	3.01	0.14	0.00	0.00	0.00	0.73	7.67	100.00	-0.00	22.22	2392	0	1355	4	0	0	0	0	3751	123.96	8.09	2.08	6.01	31.93	7.39	23.99	0.96	23.02	22.47
7/11/2023 14:59:08	4.62	0.00	3.02	0.10	0.00	0.00	0.00	0.73	7.74	100.00	0.00	22.24	2448	0	1359	3	0	0	0	0	3811	123.66	8.08	1.86	6.11	32.15	7.40	24.17	0.96	23.04	22.45
7/11/2023 15:00:58	4.52	0.00	3.12	0.11	0.00	0.00	0.00	0.75	7.75	100.00	0.00	22.27	2393	0	1405	3	0	0	0	0	3801	122.88	8.23	2.11	6.02	32.49	7.45	24.37	0.96	23.29	22.72
7/11/2023 15:01:01	4.63	0.00	3.10	0.09	0.00	0.00	0.00	0.73	7.82	100.00	-0.00	22.27	2456	0	1394	3	0	0	0	0	3853	122.74	8.19	2.08	6.16	32.50	7.40	24.47	0.96	23.28	22.71
7/11/2023 15:01:04	4.54	0.00	3.05	0.15	0.00	0.00	0.00	0.77	7.74	100.00	0.01	22.27	2408	0	1371	4	0	0	0	0	3783	123.06	8.22	2.17	6.22	32.81	7.39	24.38	0.96	23.29	22.77
7/11/2023 15:01:07	4.44	0.00	3.11	0.13	0.00	0.00	0.00	0.78	7.68	100.00	0.01	22.27	2354	0	1399	4	0	0	0	0	3757	123.11	8.29	2.11	6.22	32.84	7.38	24.33	0.96	23.30	22.72
7/11/2023 15:01:10	4.92	0.00	2.81	0.23	0.00	0.00	0.00	0.73	7.96	100.00	0.01	22.27	2609	0	1265	7	0	0	0	0	3881	122.96	8.05	2.07	6.23	32.59	7.64	24.56	0.96	23.30	22.75
7/11/2023 15:01:13	4.53	0.00	3.14	0.05	0.00	0.00	0.00	0.77	7.72	100.00	0.00	22.29	2401	0	1413	2	0	0	0	0	3816	122.96	8.19	2.15	6.00	32.77	7.33	24.45	0.96	23.33	22.80
7/11/2023 15:01:16	4.55	0.00	3.07	0.12	0.00	0.00	0.00	0.78	7.74	100.00	0.00	22.27	2413	0	1379	4	0	0	0	0	3796	122.90	8.22	2.14	6.18	32.94	7.39	24.45	0.96	23.33	22.78
7/11/2023 15:01:19	4.54	0.00	3.10	0.14	0.00	0.00	0.00	0.76	7.77	100.00	-0.00	22.28	2404	0	1394	4	0	0	0	0	3802	122.79	8.28	2.23	6.20	32.78	7.42	24.48	0.96	23.33	22.75
