Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
5/23/2023 14:32:47	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.02	100.00	0.00	25.08	0	0	0	1	0	0	0	0	1	120.64	0.55	0.47	0.77	0.85	1.43	-0.17	0.98	26.61	27.12
5/23/2023 14:32:50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100.00	-0.00	25.11	0	0	0	0	0	0	0	0	0	120.34	0.40	0.48	0.75	0.77	1.14	-0.09	0.98	26.63	27.15
5/23/2023 14:32:53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100.00	-0.00	25.09	0	0	0	0	0	0	0	0	0	120.31	0.38	0.50	0.65	0.77	1.46	-0.18	0.98	26.60	27.09
5/23/2023 14:32:56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100.00	0.00	25.09	0	0	0	0	0	0	0	0	0	120.42	0.52	0.39	0.67	0.83	1.25	-0.23	0.98	26.62	27.18
5/23/2023 14:32:59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	100.00	0.00	25.12	3	0	0	0	0	0	0	0	3	120.41	0.52	0.55	0.68	0.73	1.35	-0.06	0.98	26.62	27.15
5/23/2023 14:33:02	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.03	100.00	0.00	25.08	0	0	0	1	0	0	0	0	1	120.35	0.53	0.61	0.68	0.74	1.50	-0.06	0.98	26.61	27.15
5/23/2023 14:33:05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100.00	-0.00	25.11	0	0	0	0	0	0	0	0	0	120.30	0.56	0.64	0.57	0.83	1.39	-0.24	0.98	26.64	27.14
5/23/2023 14:33:08	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	100.00	0.00	25.09	9	0	0	0	0	0	0	0	9	120.07	0.45	0.40	0.71	0.84	1.34	-0.10	0.98	26.60	27.12
5/23/2023 14:33:11	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.01	100.00	-0.00	25.08	0	14	0	0	0	0	0	0	14	120.38	0.52	0.46	0.87	0.74	1.43	-0.16	0.98	26.60	27.14
5/23/2023 14:33:14	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.01	100.00	-0.00	25.09	0	0	5	0	0	0	0	0	5	120.61	0.64	0.46	0.62	0.84	1.37	-0.17	0.98	26.61	27.18
5/23/2023 14:36:00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100.00	0.00	25.06	0	0	0	0	0	0	0	0	0	114.65	0.42	0.48	0.81	0.58	1.36	-0.16	0.98	26.63	27.17
5/23/2023 14:36:04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100.00	-0.00	25.08	0	0	0	0	0	0	0	0	0	114.21	0.57	0.52	0.75	0.53	1.35	-0.10	0.98	26.63	27.15
5/23/2023 14:36:07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100.00	0.00	25.09	0	0	0	0	0	0	0	0	0	114.23	0.49	0.56	0.83	0.55	1.42	-0.08	0.98	26.65	27.14
5/23/2023 14:36:10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100.00	0.00	25.09	0	0	0	0	0	0	0	0	0	114.24	0.46	0.59	0.79	0.50	1.32	-0.17	0.98	26.64	27.15
5/23/2023 14:36:13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100.00	0.01	25.09	0	0	0	0	0	0	0	0	0	114.72	0.60	0.54	0.79	0.64	1.36	-0.16	0.98	26.64	27.18
5/23/2023 14:36:16	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.01	100.00	0.00	25.11	0	7	0	0	0	0	0	0	7	114.59	0.50	0.50	0.88	0.50	1.44	-0.01	0.98	26.65	27.18
5/23/2023 14:36:19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100.00	0.00	25.12	0	3	0	0	0	0	0	0	3	114.68	0.52	0.65	0.91	0.59	1.33	-0.19	0.98	26.63	27.17
5/23/2023 14:36:22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100.00	-0.00	25.10	0	0	0	0	0	0	0	0	0	114.71	0.48	0.59	0.79	0.51	1.39	-0.03	0.98	26.64	27.21
5/23/2023 14:36:25	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.01	100.00	-0.00	25.10	0	0	0	0	0	0	0	0	0	114.43	0.55	0.33	0.80	0.63	1.45	-0.07	0.98	26.64	27.20
5/23/2023 14:36:28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100.00	-0.00	25.09	0	2	0	0	0	0	0	0	2	114.29	0.46	0.47	0.96	0.63	1.30	-0.12	0.98	26.64	27.15
5/23/2023 14:41:58	1.28	0.00	1.98	0.00	0.00	0.00	0.00	0.19	3.26	100.00	0.00	25.06	679	0	889	0	0	0	0	0	1568	113.03	4.47	1.32	2.15	12.52	3.30	10.45	0.98	26.70	27.18
5/23/2023 14:42:01	1.35	0.00	1.92	0.00	0.00	0.00	0.00	0.18	3.27	100.00	-0.01	25.07	714	0	866	0	0	0	0	0	1580	112.56	4.41	1.33	2.37	12.42	3.16	10.38	0.98	26.70	27.20
5/23/2023 14:42:04	1.17	0.00	2.00	0.00	0.00	0.00	0.00	0.21	3.17	100.00	-0.00	25.07	620	0	900	0	0	0	0	0	1520	112.78	4.50	1.32	2.22	12.60	3.28	10.30	0.98	26.72	27.21
5/23/2023 14:42:07	1.16	0.00	2.05	0.00	0.00	0.00	0.00	0.19	3.21	100.00	0.00	25.06	615	0	922	0	0	0	0	0	1537	112.91	4.56	1.23	2.24	12.54	3.38	10.36	0.98	26.73	27.18
5/23/2023 14:42:10	0.95	0.00	2.16	0.00	0.00	0.00	0.00	0.22	3.10	100.00	-0.01	25.05	501	0	971	0	0	0	0	0	1473	112.76	4.70	1.22	2.39	12.73	3.38	10.24	0.98	26.70	27.18
5/23/2023 14:42:13	1.22	0.00	1.96	0.00	0.00	0.00	0.00	0.19	3.18	100.00	0.00	25.08	646	0	884	0	0	0	0	0	1530	112.90	4.43	1.29	2.42	12.40	3.30	10.17	0.98	26.74	27.23
5/23/2023 14:42:16	1.25	0.00	1.95	0.00	0.00	0.00	0.00	0.19	3.20	100.00	-0.00	25.06	661	0	877	0	0	0	0	0	1538	112.78	4.44	1.24	2.27	12.44	3.13	10.30	0.98	26.73	27.24
5/23/2023 14:42:19	1.06	0.00	2.04	0.00	0.00	0.00	0.00	0.20	3.10	100.00	-0.00	25.08	562	0	920	0	0	0	0	0	1482	112.66	4.56	1.20	2.33	12.42	3.13	10.16	0.98	26.72	27.20
5/23/2023 14:42:22	0.94	0.00	2.12	0.00	0.00	0.00	0.00	0.22	3.06	100.00	-0.00	25.09	498	0	955	0	0	0	0	0	1453	112.77	4.64	1.40	2.27	12.54	3.17	10.17	0.98	26.74	27.17
5/23/2023 14:42:25	1.20	0.00	1.95	0.00	0.00	0.00	0.00	0.22	3.15	100.00	-0.01	25.06	638	0	877	0	0	0	0	0	1514	112.58	4.45	1.27	2.26	12.70	3.17	10.29	0.98	26.71	27.17
5/23/2023 14:44:40	0.36	0.00	1.89	0.00	0.00	0.00	0.00	0.23	2.25	100.00	0.00	25.06	191	0	849	0	0	0	0	0	1040	111.79	4.04	1.16	1.93	10.61	3.01	7.93	0.98	26.80	27.18
5/23/2023 14:44:43	0.66	0.00	1.69	0.00	0.00	0.00	0.00	0.23	2.35	100.00	-0.00	25.02	348	0	762	0	0	0	0	0	1110	111.67	3.79	1.27	1.98	10.81	3.13	8.01	0.98	26.77	27.20
5/23/2023 14:44:46	0.59	0.00	1.75	0.00	0.00	0.00	0.00	0.21	2.34	100.00	0.00	25.03	313	0	788	0	0	0	0	0	1101	111.57	3.84	1.24	1.89	10.50	3.16	7.95	0.98	26.78	27.14
5/23/2023 14:44:49	0.70	0.00	1.67	0.00	0.00	0.00	0.00	0.21	2.37	100.00	0.01	25.03	372	0	750	0	0	0	0	0	1122	111.51	3.76	1.14	2.01	10.59	3.08	7.96	0.98	26.78	27.23
5/23/2023 14:44:52	0.59	0.00	1.74	0.00	0.00	0.00	0.00	0.22	2.34	100.00	0.01	25.04	314	0	784	0	0	0	0	0	1099	111.58	3.86	1.19	1.96	10.57	3.02	7.98	0.98	26.79	27.18
5/23/2023 14:44:55	0.75	0.00	1.64	0.00	0.00	0.00	0.00	0.21	2.39	100.00	0.01	25.08	400	0	736	0	0	0	0	0	1136	111.66	3.74	1.12	1.97	10.59	2.99	8.02	0.98	26.82	27.21
5/23/2023 14:44:58	0.65	0.00	1.67	0.00	0.00	0.00	0.00	0.23	2.32	100.00	0.00	25.04	344	0	752	0	0	0	0	0	1095	111.42	3.80	1.13	2.02	10.69	2.88	7.96	0.98	26.78	27.23
5/23/2023 14:45:01	0.65	0.00	1.67	0.00	0.00	0.00	0.00	0.22	2.32	100.00	0.00	25.03	346	0	751	0	0	0	0	0	1097	111.25	3.75	1.22	2.05	10.65	3.12	7.86	0.98	26.79	27.17
5/23/2023 14:45:04	0.58	0.00	1.76	0.00	0.00	0.00	0.00	0.22	2.35	100.00	0.00	25.04	309	0	794	0	0	0	0	0	1103	111.21	3.88	1.18	1.90	10.63	3.15	8.02	0.98	26.79	27.17
5/23/2023 14:45:07	0.81	0.00	1.67	0.00	0.00	0.00	0.00	0.20	2.48	100.00	0.00	25.06	429	0	751	0	0	0	0	0	1180	111.39	3.80	1.14	1.99	10.68	3.01	8.24	0.98	26.78	27.20
5/23/2023 14:50:18	1.39	0.00	2.17	0.00	0.00	0.00	0.00	0.15	3.55	100.00	0.00	25.03	734	0	975	0	0	0	0	0	1710	113.30	4.76	1.28	2.34	12.81	3.64	11.09	0.98	27.01	27.24
5/23/2023 14:50:21	1.26	0.00	2.30	0.00	0.00	0.00	0.00	0.15	3.56	100.00	-0.00	25.03	669	0	1036	0	0	0	0	0	1704	113.01	4.93	1.43	2.48	12.93	3.65	11.19	0.98	27.02	27.18
5/23/2023 14:50:24	1.13	0.00	2.35	0.00	0.00	0.00	0.00	0.16	3.48	100.00	-0.01	25.04	599	0	1056	0	0	0	0	0	1654	113.30	4.98	1.39	2.42	12.85	3.58	11.06	0.98	27.02	27.25
5/23/2023 14:50:27	1.39	0.00	2.16	0.00	0.00	0.00	0.00	0.17	3.56	100.00	-0.00	25.05	739	0	974	0	0	0	0	0	1713	113.11	4.78	1.39	2.29	13.07	3.62	11.21	0.98	27.02	27.23
5/23/2023 14:50:30	1.34	0.00	2.18	0.00	0.00	0.00	0.00	0.17	3.52	100.00	-0.01	25.03	710	0	979	0	0	0	0	0	1690	113.03	4.78	1.35	2.33	13.02	3.63	11.10	0.98	27.04	27.25
5/23/2023 14:50:33	1.44	0.00	2.10	0.00	0.00	0.00	0.00	0.16	3.55	100.00	-0.01	25.07	765	0	946	0	0	0	0	0	1711	113.46	4.69	1.34	2.41	12.96	3.61	11.07	0.98	27.05	27.27
